shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Neumarkt Shopping,Premium,9,Gastronomia,6546.12,4.02,116,56
Neumarkt Shopping,Premium,10,Moda Feminina,4788.0,2.94,6,6
Neumarkt Shopping,VIP,1,Moda,282123.07,44.51,611,349
Neumarkt Shopping,VIP,2,Joalheria,68775.49,10.85,49,44
Neumarkt Shopping,VIP,3,Gastronomia,43199.54,6.82,675,247
Neumarkt Shopping,VIP,4,Beleza e Bem-estar,40619.5,6.41,152,115
Neumarkt Shopping,VIP,5,Moda Feminina,40059.5,6.32,46,41
Neumarkt Shopping,VIP,6,Calçados,36131.57,5.7,63,59
Neumarkt Shopping,VIP,7,Presentes e Acessórios,35329.33,5.57,36,36
Neumarkt Shopping,VIP,8,Serviços,30048.61,4.74,1,1
Neumarkt Shopping,VIP,9,Ótica,29066.800000000003,4.59,16,14
Neumarkt Shopping,VIP,10,Casa e Decoração,28434.01,4.49,143,108
Norte Shopping,Premium,1,Moda,33285.45,39.43,82,50
Norte Shopping,Premium,2,Eletrônicos,12654.01,14.99,4,4
Norte Shopping,Premium,3,Casa e Decoração,11642.949999999999,13.79,23,20
Norte Shopping,Premium,4,Telefonia,5005.0,5.93,3,3
Norte Shopping,Premium,5,Calçados,4714.26,5.58,12,10
Norte Shopping,Premium,6,Infantil,3744.7400000000002,4.44,14,11
Norte Shopping,Premium,7,Esportes,3671.73,4.35,18,16
Norte Shopping,Premium,8,Supermercado,3492.92,4.14,24,17
Norte Shopping,Premium,9,Beleza e Bem-estar,3463.07,4.1,19,18
Norte Shopping,Premium,10,Gastronomia,2750.27,3.26,48,25
Norte Shopping,VIP,1,Moda,36481.25,20.29,124,83
Norte Shopping,VIP,2,Eletrônicos,32930.75,18.32,15,14
Norte Shopping,VIP,3,Eletrodomésticos,25355.05,14.1,50,39
Norte Shopping,VIP,4,Casa e Decoração,21936.170000000002,12.2,71,51
Norte Shopping,VIP,5,Supermercado,17412.15,9.68,109,60
Norte Shopping,VIP,6,Esportes,11419.380000000001,6.35,37,32
Norte Shopping,VIP,7,Gastronomia,10524.53,5.85,219,69
Norte Shopping,VIP,8,Telefonia,9869.0,5.49,5,4
Norte Shopping,VIP,9,Beleza e Bem-estar,6947.29,3.86,25,22
Norte Shopping,VIP,10,Calçados,6923.27,3.85,33,22
