shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Neumarkt Shopping,Potencial,2,Esportes,2232.37,17.22,8,4
Neumarkt Shopping,Potencial,3,Calçados,1818.82,14.03,2,2
Neumarkt Shopping,Potencial,4,Beleza e Bem-estar,686.52,5.3,5,3
Neumarkt Shopping,Potencial,5,Presentes e Acessórios,672.0,5.18,2,2
Neumarkt Shopping,Potencial,6,Gastronomia,591.11,4.56,15,10
Neumarkt Shopping,Potencial,7,Casa e Decoração,578.94,4.47,4,4
Neumarkt Shopping,Potencial,8,Livrarias,281.8,2.17,4,3
Neumarkt Shopping,Potencial,9,Infantil,259.0,2.0,1,1
Neumarkt Shopping,Potencial,10,Pets,155.99,1.2,1,1
Neumarkt Shopping,Premium,1,Moda,13093.74,39.78,52,32
Neumarkt Shopping,Premium,2,Papelaria,3628.98,11.02,8,7
Neumarkt Shopping,Premium,3,Joalheria,3083.0,9.37,2,2
Neumarkt Shopping,Premium,4,Esportes,2957.8900000000003,8.99,7,7
Neumarkt Shopping,Premium,5,Gastronomia,2519.44,7.65,47,28
Neumarkt Shopping,Premium,6,Beleza e Bem-estar,1985.92,6.03,8,8
Neumarkt Shopping,Premium,7,Casa e Decoração,1903.6,5.78,14,11
Neumarkt Shopping,Premium,8,Calçados,1341.43,4.08,11,11
Neumarkt Shopping,Premium,9,Moda Feminina,1243.15,3.78,2,2
Neumarkt Shopping,Premium,10,Ótica,1159.9,3.52,3,2
Neumarkt Shopping,VIP,1,Moda,113620.03,38.72,332,180
Neumarkt Shopping,VIP,2,Gastronomia,37813.99,12.89,685,212
Neumarkt Shopping,VIP,3,Calçados,26502.69,9.03,75,66
Neumarkt Shopping,VIP,4,Casa e Decoração,22273.81,7.59,120,79
Neumarkt Shopping,VIP,5,Eletrônicos,19933.18,6.79,13,13
Neumarkt Shopping,VIP,6,Ótica,18709.0,6.38,12,9
Neumarkt Shopping,VIP,7,Joalheria,17695.0,6.03,13,13
Neumarkt Shopping,VIP,8,Beleza e Bem-estar,17531.01,5.98,96,72
Neumarkt Shopping,VIP,9,Esportes,10163.32,3.46,40,31
Neumarkt Shopping,VIP,10,Infantil,9163.67,3.12,51,35
Norte Shopping,Pontual,1,Moda,101740.97,24.46,293,209
Norte Shopping,Pontual,2,Casa e Decoração,91802.93,22.07,189,172
Norte Shopping,Pontual,3,Calçados,56937.03,13.69,161,138
Norte Shopping,Pontual,4,Esportes,38472.62,9.25,99,87
Norte Shopping,Pontual,5,Eletrodomésticos,34831.29,8.38,87,75
Norte Shopping,Pontual,6,Beleza e Bem-estar,34406.43,8.27,158,136
Norte Shopping,Pontual,7,Supermercado,25472.76,6.13,73,60
Norte Shopping,Pontual,8,Ótica,13249.55,3.19,21,20
Norte Shopping,Pontual,9,Outros,11088.0,2.67,12,12
Norte Shopping,Pontual,10,Telefonia,7868.0,1.89,12,10
Norte Shopping,Potencial,1,Casa e Decoração,192901.8,23.84,228,203
Norte Shopping,Potencial,2,Moda,185510.64,22.93,357,241
Norte Shopping,Potencial,3,Eletrodomésticos,127373.5,15.74,122,106
Norte Shopping,Potencial,4,Telefonia,68396.7,8.45,55,46
Norte Shopping,Potencial,5,Supermercado,50758.590000000004,6.27,142,81
Norte Shopping,Potencial,6,Esportes,50532.81,6.25,77,71
Norte Shopping,Potencial,7,Beleza e Bem-estar,47437.49,5.86,158,118
Norte Shopping,Potencial,8,Calçados,41794.79,5.17,107,87
Norte Shopping,Potencial,9,Outros,23194.99,2.87,17,17
Norte Shopping,Potencial,10,Eletrônicos,21221.79,2.62,20,20
Norte Shopping,Premium,1,Eletrodomésticos,155495.77,26.97,84,70
Norte Shopping,Premium,2,Casa e Decoração,149714.62,25.97,108,92
Norte Shopping,Premium,3,Moda,61770.46,10.71,135,98
Norte Shopping,Premium,4,Eletrônicos,49888.0,8.65,17,17
Norte Shopping,Premium,5,Telefonia,45966.2,7.97,17,16
Norte Shopping,Premium,6,Serviços,37873.479999999996,6.57,44,35
Norte Shopping,Premium,7,Beleza e Bem-estar,21921.16,3.8,74,57
Norte Shopping,Premium,8,Supermercado,21390.3,3.71,81,46
Norte Shopping,Premium,9,Calçados,20396.32,3.54,73,48
Norte Shopping,Premium,10,Esportes,12079.28,2.1,25,23
Norte Shopping,VIP,1,Eletrodomésticos,82277.05,17.79,106,71
Norte Shopping,VIP,2,Moda,72900.47,15.76,203,132
Norte Shopping,VIP,3,Casa e Decoração,72812.91,15.74,123,100
Norte Shopping,VIP,4,Serviços,49950.86,10.8,68,53
Norte Shopping,VIP,5,Supermercado,38278.71,8.27,179,94
Norte Shopping,VIP,6,Telefonia,36775.68,7.95,10,8
Norte Shopping,VIP,7,Beleza e Bem-estar,36082.37,7.8,148,106
Norte Shopping,VIP,8,Eletrônicos,30110.0,6.51,8,8
Norte Shopping,VIP,9,Esportes,22044.21,4.77,52,45
Norte Shopping,VIP,10,Calçados,21381.68,4.62,75,55
