shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Continente Shopping,VIP,10,Ótica,12587.529999999999,3.45,9,8
Garten Shopping,Pontual,1,Moda,60965.39,44.41,213,174
Garten Shopping,Pontual,2,Calçados,19984.489999999998,14.56,57,53
Garten Shopping,Pontual,3,Esportes,15168.39,11.05,42,42
Garten Shopping,Pontual,4,Gastronomia,9534.07,6.94,159,100
Garten Shopping,Pontual,5,Casa e Decoração,9280.85,6.76,51,46
Garten Shopping,Pontual,6,Infantil,4865.82,3.54,21,20
Garten Shopping,Pontual,7,Beleza e Bem-estar,4610.99,3.36,23,23
Garten Shopping,Pontual,8,Ótica,4582.66,3.34,8,8
Garten Shopping,Pontual,9,Presentes e Acessórios,4490.22,3.27,25,22
Garten Shopping,Pontual,10,Joalheria,3800.01,2.77,10,10
Garten Shopping,Potencial,1,Moda,121709.89,57.8,296,184
Garten Shopping,Potencial,2,Esportes,15399.5,7.31,38,35
Garten Shopping,Potencial,3,Calçados,15128.37,7.18,39,34
Garten Shopping,Potencial,4,Beleza e Bem-estar,10946.42,5.2,27,25
Garten Shopping,Potencial,5,Casa e Decoração,9553.09,4.54,42,35
Garten Shopping,Potencial,6,Gastronomia,9121.3,4.33,146,85
Garten Shopping,Potencial,7,Joalheria,8968.59,4.26,16,11
Garten Shopping,Potencial,8,Ótica,7507.72,3.57,10,8
Garten Shopping,Potencial,9,Infantil,6191.22,2.94,22,21
Garten Shopping,Potencial,10,Presentes e Acessórios,6032.01,2.86,28,23
Garten Shopping,Premium,1,Moda,98867.33,43.49,259,152
Garten Shopping,Premium,2,Joalheria,26399.8,11.61,11,11
Garten Shopping,Premium,3,Eletrônicos,22420.15,9.86,18,9
Garten Shopping,Premium,4,Casa e Decoração,17719.65,7.79,52,40
Garten Shopping,Premium,5,Ótica,15253.480000000001,6.71,10,10
Garten Shopping,Premium,6,Calçados,13170.46,5.79,35,29
Garten Shopping,Premium,7,Gastronomia,9643.46,4.24,134,78
Garten Shopping,Premium,8,Esportes,9534.35,4.19,26,25
Garten Shopping,Premium,9,Moda Feminina,8102.37,3.56,9,9
Garten Shopping,Premium,10,Beleza e Bem-estar,6217.97,2.74,32,28
Garten Shopping,VIP,1,Moda,283173.07,47.23,612,283
Garten Shopping,VIP,2,Joalheria,80446.64,13.42,31,27
Garten Shopping,VIP,3,Gastronomia,44587.21,7.44,705,233
Garten Shopping,VIP,4,Esportes,33783.95,5.63,78,60
Garten Shopping,VIP,5,Eletrônicos,31386.5,5.24,26,15
Garten Shopping,VIP,6,Casa e Decoração,30534.98,5.09,119,92
Garten Shopping,VIP,7,Beleza e Bem-estar,30389.34,5.07,91,76
Garten Shopping,VIP,8,Calçados,26805.07,4.47,70,57
Garten Shopping,VIP,9,Moda Feminina,22412.2,3.74,32,23
Garten Shopping,VIP,10,Ótica,16021.779999999999,2.67,10,10
Nações Shopping,Pontual,1,Moda,26655.18,39.88,88,74
Nações Shopping,Pontual,2,Calçados Femininos,7991.11,11.96,17,17
Nações Shopping,Pontual,3,Gastronomia,7248.55,10.84,116,63
Nações Shopping,Pontual,4,Esportes,6732.67,10.07,22,20
Nações Shopping,Pontual,5,Beleza e Bem-estar,6147.48,9.2,25,23
Nações Shopping,Pontual,6,Calçados,3479.59,5.21,16,15
Nações Shopping,Pontual,7,Presentes e Acessórios,2814.91,4.21,7,7
Nações Shopping,Pontual,8,Infantil,2243.98,3.36,13,12
Nações Shopping,Pontual,9,Pets,1897.6,2.84,14,14
Nações Shopping,Pontual,10,Casa e Decoração,1627.84,2.44,15,14
Nações Shopping,Potencial,1,Moda,51413.55,54.24,112,81
Nações Shopping,Potencial,2,Calçados Femininos,11178.02,11.79,13,12
Nações Shopping,Potencial,3,Beleza e Bem-estar,5688.42,6.0,27,23
Nações Shopping,Potencial,4,Joalheria,5356.55,5.65,6,5
Nações Shopping,Potencial,5,Casa e Decoração,4329.6,4.57,18,14
Nações Shopping,Potencial,6,Presentes e Acessórios,4014.47,4.24,6,6
Nações Shopping,Potencial,7,Esportes,3876.8,4.09,10,10
Nações Shopping,Potencial,8,Calçados,3627.71,3.83,12,10
Nações Shopping,Potencial,9,Gastronomia,3350.32,3.53,55,27
Nações Shopping,Potencial,10,Eletrônicos,1957.0,2.06,1,1
Nações Shopping,Premium,1,Moda,30786.93,38.26,64,45
Nações Shopping,Premium,2,Joalheria,21987.059999999998,27.33,16,9
Nações Shopping,Premium,3,Eletrônicos,7595.0,9.44,2,2
Nações Shopping,Premium,4,Esportes,5814.55,7.23,17,12
Nações Shopping,Premium,5,Gastronomia,3403.25,4.23,87,25
Nações Shopping,Premium,6,Casa e Decoração,3133.62,3.89,17,12
Nações Shopping,Premium,7,Calçados Femininos,2239.5,2.78,4,4
Nações Shopping,Premium,8,Beleza e Bem-estar,1869.15,2.32,14,12
Nações Shopping,Premium,9,Calçados,1826.87,2.27,4,4
Nações Shopping,Premium,10,Livrarias,1803.4,2.24,12,9
Nações Shopping,VIP,1,Moda,74684.26,44.54,171,89
Nações Shopping,VIP,2,Eletrônicos,15660.0,9.34,4,4
Nações Shopping,VIP,3,Esportes,13418.210000000001,8.0,23,14
Nações Shopping,VIP,4,Ótica,13190.98,7.87,3,3
Nações Shopping,VIP,5,Gastronomia,12268.08,7.32,253,64
Nações Shopping,VIP,6,Joalheria,11693.18,6.97,10,8
Nações Shopping,VIP,7,Calçados,8665.94,5.17,18,11
Nações Shopping,VIP,8,Calçados Femininos,6927.9,4.13,8,7
Nações Shopping,VIP,9,Infantil,5626.43,3.36,29,17
Nações Shopping,VIP,10,Beleza e Bem-estar,5557.76,3.31,44,33
Neumarkt Shopping,Pontual,1,Moda,18979.31,38.8,74,59
Neumarkt Shopping,Pontual,2,Calçados,7391.31,15.11,20,19
Neumarkt Shopping,Pontual,3,Casa e Decoração,4709.65,9.63,24,23
Neumarkt Shopping,Pontual,4,Gastronomia,4009.73,8.2,49,38
Neumarkt Shopping,Pontual,5,Eletrodomésticos,2612.5,5.34,15,14
Neumarkt Shopping,Pontual,6,Presentes e Acessórios,2587.3,5.29,5,5
Neumarkt Shopping,Pontual,7,Beleza e Bem-estar,2518.27,5.15,13,12
Neumarkt Shopping,Pontual,8,Ótica,2318.06,4.74,5,5
Neumarkt Shopping,Pontual,9,Esportes,2168.91,4.43,7,7
Neumarkt Shopping,Pontual,10,Moda Feminina,1616.47,3.3,5,5
Neumarkt Shopping,Potencial,1,Moda,46982.04,51.08,110,75
Neumarkt Shopping,Potencial,2,Calçados,8491.24,9.23,25,22
Neumarkt Shopping,Potencial,3,Casa e Decoração,6063.6,6.59,36,28
Neumarkt Shopping,Potencial,4,Presentes e Acessórios,5551.33,6.04,14,12
Neumarkt Shopping,Potencial,5,Moda Feminina,4681.05,5.09,7,6
Neumarkt Shopping,Potencial,6,Gastronomia,4545.91,4.94,83,38
Neumarkt Shopping,Potencial,7,Eletrodomésticos,4466.23,4.86,18,13
Neumarkt Shopping,Potencial,8,Ótica,4385.55,4.77,4,4
Neumarkt Shopping,Potencial,9,Esportes,3959.8,4.3,14,12
Neumarkt Shopping,Potencial,10,Beleza e Bem-estar,2858.5699999999997,3.11,14,14
Neumarkt Shopping,Premium,1,Moda,47214.73,35.38,123,80
Neumarkt Shopping,Premium,2,Ótica,21017.2,15.75,15,9
Neumarkt Shopping,Premium,3,Joalheria,19325.7,14.48,13,12
Neumarkt Shopping,Premium,4,Eletrodomésticos,9755.98,7.31,27,19
Neumarkt Shopping,Premium,5,Presentes e Acessórios,7537.9,5.65,18,14
Neumarkt Shopping,Premium,6,Calçados,7527.389999999999,5.64,19,18
Neumarkt Shopping,Premium,7,Moda Feminina,5783.59,4.33,5,3
Neumarkt Shopping,Premium,8,Esportes,5653.66,4.24,17,17
Neumarkt Shopping,Premium,9,Casa e Decoração,5327.16,3.99,29,24
Neumarkt Shopping,Premium,10,Gastronomia,4300.43,3.22,76,43
Neumarkt Shopping,VIP,1,Moda,206392.07,39.22,520,292
Neumarkt Shopping,VIP,2,Joalheria,49142.33,9.34,33,31
Neumarkt Shopping,VIP,3,Gastronomia,46019.08,8.74,701,252
Neumarkt Shopping,VIP,4,Beleza e Bem-estar,44953.75,8.54,146,107
Neumarkt Shopping,VIP,5,Casa e Decoração,36668.34,6.97,148,106
Neumarkt Shopping,VIP,6,Ótica,34988.03,6.65,19,14
Neumarkt Shopping,VIP,7,Moda Feminina,32706.37,6.21,41,34
Neumarkt Shopping,VIP,8,Eletrônicos,28039.239999999998,5.33,15,14
Neumarkt Shopping,VIP,9,Calçados,27560.68,5.24,63,58
Neumarkt Shopping,VIP,10,Esportes,19830.27,3.77,65,54
Norte Shopping,Pontual,1,Moda,22843.48,39.73,76,63
Norte Shopping,Pontual,2,Esportes,9373.2,16.3,25,24
Norte Shopping,Pontual,3,Casa e Decoração,6303.28,10.96,28,28
Norte Shopping,Pontual,4,Beleza e Bem-estar,4737.07,8.24,36,30
Norte Shopping,Pontual,5,Calçados,4664.84,8.11,14,14
Norte Shopping,Pontual,6,Infantil,3112.72,5.41,18,17
Norte Shopping,Pontual,7,Gastronomia,2160.47,3.76,38,28
Norte Shopping,Pontual,8,Telefonia,1978.0,3.44,2,2
Norte Shopping,Pontual,9,Supermercado,1433.15,2.49,13,12
Norte Shopping,Pontual,10,Livrarias,894.4,1.56,9,9
Norte Shopping,Potencial,1,Moda,27913.13,36.28,67,48
Norte Shopping,Potencial,2,Casa e Decoração,11943.86,15.52,29,22
Norte Shopping,Potencial,3,Telefonia,8123.0,10.56,4,4
Norte Shopping,Potencial,4,Esportes,7590.93,9.87,13,13
Norte Shopping,Potencial,5,Eletrônicos,5193.0,6.75,5,5
Norte Shopping,Potencial,6,Eletrodomésticos,3735.61,4.85,12,12
Norte Shopping,Potencial,7,Beleza e Bem-estar,3732.71,4.85,19,13
Norte Shopping,Potencial,8,Gastronomia,3081.68,4.01,64,34
Norte Shopping,Potencial,9,Calçados,3036.0,3.95,15,13
Norte Shopping,Potencial,10,Supermercado,2594.58,3.37,21,13
Norte Shopping,Premium,1,Eletrônicos,27425.98,33.51,13,10
Norte Shopping,Premium,2,Moda,19192.39,23.45,34,22
Norte Shopping,Premium,3,Casa e Decoração,9250.41,11.3,15,12
Norte Shopping,Premium,4,Supermercado,6314.41,7.72,22,15
Norte Shopping,Premium,5,Telefonia,5776.0,7.06,2,2
Norte Shopping,Premium,6,Eletrodomésticos,4466.61,5.46,7,6
Norte Shopping,Premium,7,Esportes,3228.87,3.95,6,6
Norte Shopping,Premium,8,Calçados,2386.92,2.92,9,8
Norte Shopping,Premium,9,Papelaria,2194.41,2.68,11,11
Norte Shopping,Premium,10,Beleza e Bem-estar,1609.54,1.97,12,6
Norte Shopping,VIP,1,Eletrônicos,68810.6,41.57,18,16
Norte Shopping,VIP,2,Moda,19025.08,11.49,81,53
Norte Shopping,VIP,3,Casa e Decoração,16572.07,10.01,62,46
Norte Shopping,VIP,4,Telefonia,15300.6,9.24,3,3
Norte Shopping,VIP,5,Eletrodomésticos,11010.39,6.65,43,32
Norte Shopping,VIP,6,Gastronomia,9160.8,5.53,181,71
Norte Shopping,VIP,7,Supermercado,8488.78,5.13,71,44
Norte Shopping,VIP,8,Calçados,5912.59,3.57,27,20
Norte Shopping,VIP,9,Esportes,5712.59,3.45,17,17
Norte Shopping,VIP,10,Joalheria,5544.0,3.35,12,8
