shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Nações Shopping,VIP,3,Eletrônicos,152888.5,11.55,34,24
Nações Shopping,VIP,4,Gastronomia,81542.07,6.16,1153,303
Nações Shopping,VIP,5,Beleza e Bem-estar,68556.61,5.18,229,158
Nações Shopping,VIP,6,Casa e Decoração,67568.75,5.11,123,84
Nações Shopping,VIP,7,Calçados Femininos,55252.0,4.18,49,42
Nações Shopping,VIP,8,Esportes,51144.3,3.86,102,67
Nações Shopping,VIP,9,Calçados,33828.53,2.56,87,76
Nações Shopping,VIP,10,Infantil,32488.920000000002,2.46,139,85
Neumarkt Shopping,Premium,1,Moda,594347.28,36.52,1108,709
Neumarkt Shopping,Premium,2,Joalheria,181868.95,11.17,131,123
Neumarkt Shopping,Premium,3,Calçados,176680.31,10.86,321,269
Neumarkt Shopping,Premium,4,Beleza e Bem-estar,150520.2,9.25,491,361
Neumarkt Shopping,Premium,5,Casa e Decoração,126364.81,7.76,343,267
Neumarkt Shopping,Premium,6,Ótica,91943.81,5.65,67,58
Neumarkt Shopping,Premium,7,Telefonia,90662.46,5.57,47,36
Neumarkt Shopping,Premium,8,Moda Feminina,80095.23,4.92,106,93
Neumarkt Shopping,Premium,9,Presentes e Acessórios,70548.17,4.33,119,109
Neumarkt Shopping,Premium,10,Gastronomia,64589.21,3.97,912,423
Neumarkt Shopping,VIP,1,Moda,1540150.6,31.28,2556,1341
Neumarkt Shopping,VIP,2,Joalheria,807248.79,16.39,319,276
Neumarkt Shopping,VIP,3,Serviços,573801.42,11.65,595,310
Neumarkt Shopping,VIP,4,Beleza e Bem-estar,363866.4,7.39,1215,775
Neumarkt Shopping,VIP,5,Calçados,313116.72,6.36,562,470
Neumarkt Shopping,VIP,6,Gastronomia,279354.7,5.67,3888,1081
Neumarkt Shopping,VIP,7,Moda Feminina,267014.53,5.42,297,236
Neumarkt Shopping,VIP,8,Casa e Decoração,265967.57,5.4,631,467
Neumarkt Shopping,VIP,9,Telefonia,262671.13,5.33,107,69
Neumarkt Shopping,VIP,10,Eletrônicos,250997.79,5.1,135,115
Norte Shopping,Premium,1,Eletrodomésticos,383580.77,40.84,212,172
Norte Shopping,Premium,2,Moda,126835.46,13.5,293,209
Norte Shopping,Premium,3,Telefonia,102110.81,10.87,46,33
Norte Shopping,Premium,4,Eletrônicos,70083.61,7.46,38,36
Norte Shopping,Premium,5,Casa e Decoração,64758.03,6.89,153,131
Norte Shopping,Premium,6,Beleza e Bem-estar,43666.02,4.65,203,155
Norte Shopping,Premium,7,Supermercado,42975.68,4.58,185,103
Norte Shopping,Premium,8,Calçados,42834.37,4.56,100,86
Norte Shopping,Premium,9,Esportes,37889.43,4.03,86,72
Norte Shopping,Premium,10,Joalheria,24586.55,2.62,20,20
Norte Shopping,VIP,1,Serviços,275490.49,20.3,147,107
Norte Shopping,VIP,2,Eletrodomésticos,226297.13,16.68,165,120
Norte Shopping,VIP,3,Moda,167687.24,12.36,435,280
Norte Shopping,VIP,4,Eletrônicos,138764.46,10.23,52,40
Norte Shopping,VIP,5,Telefonia,134335.25,9.9,42,29
Norte Shopping,VIP,6,Casa e Decoração,108156.92,7.97,227,166
Norte Shopping,VIP,7,Supermercado,96108.56,7.08,406,183
Norte Shopping,VIP,8,Joalheria,81511.84,6.01,44,34
Norte Shopping,VIP,9,Beleza e Bem-estar,77656.08,5.72,332,217
Norte Shopping,VIP,10,Calçados,50894.79,3.75,169,125
