shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Nações Shopping,Pontual,7,Infantil,50905.63,4.35,253,225
Nações Shopping,Pontual,8,Joalheria,35454.89,3.03,114,107
Nações Shopping,Pontual,9,Calçados Femininos,26314.01,2.25,55,53
Nações Shopping,Pontual,10,Moda Feminina,21345.6,1.82,58,55
Nações Shopping,Potencial,1,Moda,664763.91,46.19,1749,945
Nações Shopping,Potencial,2,Beleza e Bem-estar,144617.98,10.05,455,358
Nações Shopping,Potencial,3,Gastronomia,115033.78,7.99,1443,556
Nações Shopping,Potencial,4,Esportes,112104.14,7.79,281,227
Nações Shopping,Potencial,5,Casa e Decoração,106164.4,7.38,218,166
Nações Shopping,Potencial,6,Calçados,91000.17,6.32,325,262
Nações Shopping,Potencial,7,Calçados Femininos,65105.79,4.52,78,71
Nações Shopping,Potencial,8,Joalheria,56095.13,3.9,102,88
Nações Shopping,Potencial,9,Infantil,55952.3,3.89,244,191
Nações Shopping,Potencial,10,Não informado,28454.65,1.98,254,156
Nações Shopping,Premium,1,Moda,548156.81,46.34,1284,536
Nações Shopping,Premium,2,Gastronomia,119540.61,10.1,1496,365
Nações Shopping,Premium,3,Casa e Decoração,118936.33,10.05,189,129
Nações Shopping,Premium,4,Beleza e Bem-estar,96982.68000000001,8.2,267,198
Nações Shopping,Premium,5,Joalheria,67839.91,5.73,63,52
Nações Shopping,Premium,6,Esportes,61769.700000000004,5.22,158,133
Nações Shopping,Premium,7,Calçados,61749.57,5.22,231,167
Nações Shopping,Premium,8,Calçados Femininos,42672.02,3.61,47,40
Nações Shopping,Premium,9,Infantil,32929.66,2.78,155,111
Nações Shopping,Premium,10,Hub da Saúde,32421.73,2.74,9,9
Nações Shopping,VIP,1,Moda,713491.72,37.32,1590,496
Nações Shopping,VIP,2,Gastronomia,241546.68,12.64,2552,390
Nações Shopping,VIP,3,Joalheria,233028.08,12.19,113,84
Nações Shopping,VIP,4,Eletrônicos,206734.91,10.81,42,35
Nações Shopping,VIP,5,Beleza e Bem-estar,142968.54,7.48,452,236
Nações Shopping,VIP,6,Casa e Decoração,128900.96,6.74,235,150
Nações Shopping,VIP,7,Calçados,73151.71,3.83,272,182
Nações Shopping,VIP,8,Esportes,63360.450000000004,3.31,192,129
Nações Shopping,VIP,9,Calçados Femininos,54611.67,2.86,50,40
Nações Shopping,VIP,10,Infantil,53780.98,2.81,237,144
Neumarkt Shopping,Pontual,1,Moda,805564.98,34.02,3000,2329
Neumarkt Shopping,Pontual,2,Beleza e Bem-estar,332219.45,14.03,1750,1426
Neumarkt Shopping,Pontual,3,Calçados,318923.45,13.47,1069,970
Neumarkt Shopping,Pontual,4,Casa e Decoração,212113.59,8.96,956,812
Neumarkt Shopping,Pontual,5,Gastronomia,196341.45,8.29,2491,1466
Neumarkt Shopping,Pontual,6,Esportes,176987.15,7.47,627,568
Neumarkt Shopping,Pontual,7,Livrarias,93810.44,3.96,807,664
Neumarkt Shopping,Pontual,8,Moda Feminina,77962.8,3.29,244,222
Neumarkt Shopping,Pontual,9,Presentes e Acessórios,76959.14,3.25,325,302
Neumarkt Shopping,Pontual,10,Joalheria,76880.7,3.25,202,191
Neumarkt Shopping,Potencial,1,Moda,1691673.91,35.47,4880,2872
Neumarkt Shopping,Potencial,2,Calçados,586880.67,12.3,1580,1292
Neumarkt Shopping,Potencial,3,Beleza e Bem-estar,574371.07,12.04,2396,1657
Neumarkt Shopping,Potencial,4,Casa e Decoração,403793.87,8.47,1397,1048
Neumarkt Shopping,Potencial,5,Esportes,381595.01,8.0,1019,835
Neumarkt Shopping,Potencial,6,Gastronomia,341045.28,7.15,3950,1763
Neumarkt Shopping,Potencial,7,Joalheria,269299.52,5.65,369,343
Neumarkt Shopping,Potencial,8,Moda Feminina,223951.59,4.7,455,379
Neumarkt Shopping,Potencial,9,Ótica,149263.29,3.13,177,166
Neumarkt Shopping,Potencial,10,Presentes e Acessórios,147930.16,3.1,532,467
Neumarkt Shopping,Premium,1,Moda,1755314.21,33.69,4349,2229
Neumarkt Shopping,Premium,2,Calçados,583257.11,11.19,1378,1035
Neumarkt Shopping,Premium,3,Beleza e Bem-estar,517835.72,9.94,2128,1330
Neumarkt Shopping,Premium,4,Joalheria,426470.86,8.19,406,339
Neumarkt Shopping,Premium,5,Gastronomia,389883.04,7.48,4230,1581
Neumarkt Shopping,Premium,6,Casa e Decoração,374555.92,7.19,1187,819
Neumarkt Shopping,Premium,7,Moda Feminina,346797.82,6.66,585,433
Neumarkt Shopping,Premium,8,Esportes,345395.04000000004,6.63,919,698
Neumarkt Shopping,Premium,9,Ótica,247904.69,4.76,176,151
Neumarkt Shopping,Premium,10,Telefonia,222807.77,4.28,127,96
Neumarkt Shopping,VIP,1,Moda,3856287.0100000002,28.08,8055,2866
Neumarkt Shopping,VIP,2,Joalheria,2670796.73,19.45,980,736
Neumarkt Shopping,VIP,3,Beleza e Bem-estar,1223099.54,8.91,4247,2036
Neumarkt Shopping,VIP,4,Gastronomia,1144660.53,8.34,12741,2470
Neumarkt Shopping,VIP,5,Calçados,1018222.82,7.41,2218,1511
Neumarkt Shopping,VIP,6,Moda Feminina,1011149.42,7.36,1452,872
Neumarkt Shopping,VIP,7,Telefonia,876551.56,6.38,258,176
Neumarkt Shopping,VIP,8,Casa e Decoração,762892.82,5.56,2115,1204
Neumarkt Shopping,VIP,9,Esportes,659558.52,4.8,1664,1129
Neumarkt Shopping,VIP,10,Ótica,509019.27,3.71,260,212
Norte Shopping,Pontual,1,Moda,409564.45,22.39,1597,1269
Norte Shopping,Pontual,2,Calçados,396761.62,21.69,1564,1357
Norte Shopping,Pontual,3,Beleza e Bem-estar,248087.27,13.56,1291,1050
Norte Shopping,Pontual,4,Casa e Decoração,224686.04,12.28,849,747
Norte Shopping,Pontual,5,Esportes,144526.79,7.9,432,398
Norte Shopping,Pontual,6,Gastronomia,140367.34,7.67,1896,1109
Norte Shopping,Pontual,7,Supermercado,81630.19,4.46,543,400
Norte Shopping,Pontual,8,Eletrodomésticos,65115.03,3.56,505,404
Norte Shopping,Pontual,9,Presentes e Acessórios,64287.39,3.51,476,414
Norte Shopping,Pontual,10,Infantil,54085.14,2.96,275,243
Norte Shopping,Potencial,1,Moda,608948.17,24.64,1856,1207
Norte Shopping,Potencial,2,Casa e Decoração,363444.04,14.71,985,741
Norte Shopping,Potencial,3,Beleza e Bem-estar,306247.78,12.39,1246,838
Norte Shopping,Potencial,4,Calçados,304908.07,12.34,954,739
Norte Shopping,Potencial,5,Eletrodomésticos,245199.8,9.92,608,431
Norte Shopping,Potencial,6,Esportes,187131.48,7.57,462,389
Norte Shopping,Potencial,7,Supermercado,135836.37,5.5,769,395
Norte Shopping,Potencial,8,Gastronomia,132635.27,5.37,1910,846
Norte Shopping,Potencial,9,Infantil,98064.04000000001,3.97,396,304
Norte Shopping,Potencial,10,Telefonia,88799.29,3.59,145,102
Norte Shopping,Premium,1,Eletrodomésticos,611543.8,23.33,704,456
Norte Shopping,Premium,2,Moda,470027.1,17.93,1339,780
Norte Shopping,Premium,3,Casa e Decoração,380140.23,14.5,795,514
Norte Shopping,Premium,4,Beleza e Bem-estar,224311.47,8.56,1003,590
Norte Shopping,Premium,5,Calçados,180449.46,6.88,628,416
Norte Shopping,Premium,6,Telefonia,173086.43,6.6,125,103
Norte Shopping,Premium,7,Eletrônicos,168277.99,6.42,147,115
Norte Shopping,Premium,8,Supermercado,158824.87,6.06,972,338
Norte Shopping,Premium,9,Gastronomia,131482.23,5.01,2017,677
Norte Shopping,Premium,10,Esportes,123640.97,4.72,323,259
Norte Shopping,VIP,1,Eletrodomésticos,610955.87,18.25,818,371
Norte Shopping,VIP,2,Casa e Decoração,486167.73,14.52,976,508
Norte Shopping,VIP,3,Moda,463344.27,13.84,1370,668
Norte Shopping,VIP,4,Eletrônicos,386862.12,11.55,234,131
Norte Shopping,VIP,5,Telefonia,279415.06,8.35,171,118
Norte Shopping,VIP,6,Supermercado,259926.94,7.76,1197,367
Norte Shopping,VIP,7,Beleza e Bem-estar,247584.67,7.39,1019,551
Norte Shopping,VIP,8,Gastronomia,229311.29,6.85,3293,711
Norte Shopping,VIP,9,Serviços,205610.57,6.14,288,174
Norte Shopping,VIP,10,Joalheria,178880.69,5.34,119,87
