shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Garten Shopping,Premium,3,Calçados,46762.81,8.67,114,95
Garten Shopping,Premium,4,Esportes,37933.130000000005,7.03,94,79
Garten Shopping,Premium,5,Moda Feminina,31150.5,5.78,36,31
Garten Shopping,Premium,6,Beleza e Bem-estar,27982.46,5.19,89,80
Garten Shopping,Premium,7,Casa e Decoração,23787.7,4.41,79,68
Garten Shopping,Premium,8,Presentes e Acessórios,18838.24,3.49,79,69
Garten Shopping,Premium,9,Gastronomia,17526.86,3.25,253,154
Garten Shopping,Premium,10,Eletrônicos,16914.74,3.14,13,13
Garten Shopping,VIP,1,Moda,488591.36,37.68,908,484
Garten Shopping,VIP,2,Joalheria,356207.28,27.47,113,104
Garten Shopping,VIP,3,Calçados,91404.11,7.05,202,165
Garten Shopping,VIP,4,Telefonia,71072.29,5.48,22,19
Garten Shopping,VIP,5,Moda Feminina,58579.29,4.52,73,62
Garten Shopping,VIP,6,Gastronomia,55341.08,4.27,881,334
Garten Shopping,VIP,7,Esportes,54268.770000000004,4.18,121,97
Garten Shopping,VIP,8,Casa e Decoração,48887.21,3.77,187,139
Garten Shopping,VIP,9,Beleza e Bem-estar,40569.9,3.13,115,96
Garten Shopping,VIP,10,Eletrônicos,31888.38,2.46,19,16
Nações Shopping,Premium,1,Moda,130863.67,49.17,268,140
Nações Shopping,Premium,2,Joalheria,28931.62,10.87,22,18
Nações Shopping,Premium,3,Esportes,20333.34,7.64,36,33
Nações Shopping,Premium,4,Calçados Femininos,20052.0,7.53,21,20
Nações Shopping,Premium,5,Eletrônicos,19995.02,7.51,6,6
Nações Shopping,Premium,6,Casa e Decoração,13605.140000000001,5.11,37,30
Nações Shopping,Premium,7,Calçados,11693.61,4.39,27,26
Nações Shopping,Premium,8,Beleza e Bem-estar,8148.55,3.06,53,44
Nações Shopping,Premium,9,Gastronomia,7150.19,2.69,122,50
Nações Shopping,Premium,10,Infantil,5379.889999999999,2.02,24,21
Nações Shopping,VIP,1,Moda,175103.33000000002,45.19,306,160
Nações Shopping,VIP,2,Eletrônicos,63606.11,16.41,11,11
Nações Shopping,VIP,3,Joalheria,43377.87,11.19,19,19
Nações Shopping,VIP,4,Esportes,26495.16,6.84,44,39
Nações Shopping,VIP,5,Calçados Femininos,17397.91,4.49,18,18
Nações Shopping,VIP,6,Gastronomia,15992.51,4.13,244,80
Nações Shopping,VIP,7,Beleza e Bem-estar,15588.65,4.02,94,73
Nações Shopping,VIP,8,Casa e Decoração,13492.359999999999,3.48,59,46
Nações Shopping,VIP,9,Calçados,11243.59,2.9,33,32
Nações Shopping,VIP,10,Pets,5200.56,1.34,51,39
Neumarkt Shopping,Premium,1,Moda,161311.83,35.28,355,247
Neumarkt Shopping,Premium,2,Joalheria,63074.1,13.8,51,46
Neumarkt Shopping,Premium,3,Telefonia,36661.22,8.02,14,11
Neumarkt Shopping,Premium,4,Calçados,36034.39,7.88,93,78
Neumarkt Shopping,Premium,5,Ótica,33797.64,7.39,17,15
Neumarkt Shopping,Premium,6,Beleza e Bem-estar,29133.36,6.37,118,100
Neumarkt Shopping,Premium,7,Moda Feminina,28341.71,6.2,36,31
Neumarkt Shopping,Premium,8,Presentes e Acessórios,24362.14,5.33,42,36
Neumarkt Shopping,Premium,9,Esportes,22982.760000000002,5.03,53,47
Neumarkt Shopping,Premium,10,Casa e Decoração,21501.66,4.7,73,57
Neumarkt Shopping,VIP,1,Moda,407623.84,33.67,862,514
Neumarkt Shopping,VIP,2,Joalheria,207557.53,17.14,110,95
Neumarkt Shopping,VIP,3,Beleza e Bem-estar,104768.2,8.65,350,255
Neumarkt Shopping,VIP,4,Ótica,97914.14,8.09,35,31
Neumarkt Shopping,VIP,5,Moda Feminina,80718.44,6.67,88,74
Neumarkt Shopping,VIP,6,Gastronomia,67093.69,5.54,1015,342
Neumarkt Shopping,VIP,7,Eletrônicos,62470.479999999996,5.16,39,30
Neumarkt Shopping,VIP,8,Presentes e Acessórios,62013.76,5.12,94,84
Neumarkt Shopping,VIP,9,Calçados,61101.98,5.05,167,148
Neumarkt Shopping,VIP,10,Telefonia,59469.5,4.91,24,13
Norte Shopping,Premium,1,Moda,33972.340000000004,19.8,103,75
Norte Shopping,Premium,2,Eletrodomésticos,29577.11,17.24,39,22
Norte Shopping,Premium,3,Eletrônicos,23672.81,13.8,13,12
Norte Shopping,Premium,4,Casa e Decoração,20649.47,12.04,50,39
Norte Shopping,Premium,5,Telefonia,19256.0,11.22,9,6
Norte Shopping,Premium,6,Beleza e Bem-estar,11388.39,6.64,46,32
Norte Shopping,Premium,7,Calçados,9705.46,5.66,27,20
Norte Shopping,Premium,8,Joalheria,9382.03,5.47,23,21
Norte Shopping,Premium,9,Supermercado,7029.02,4.1,43,24
Norte Shopping,Premium,10,Esportes,6934.09,4.04,22,21
Norte Shopping,VIP,1,Eletrodomésticos,51499.93,18.63,69,45
Norte Shopping,VIP,2,Moda,50596.55,18.3,172,103
Norte Shopping,VIP,3,Eletrônicos,46729.94,16.9,13,13
Norte Shopping,VIP,4,Casa e Decoração,36524.01,13.21,101,79
Norte Shopping,VIP,5,Supermercado,19622.32,7.1,112,68
Norte Shopping,VIP,6,Esportes,17204.04,6.22,47,42
Norte Shopping,VIP,7,Beleza e Bem-estar,14636.51,5.29,72,55
Norte Shopping,VIP,8,Joalheria,13659.2,4.94,27,23
Norte Shopping,VIP,9,Calçados,13457.55,4.87,57,45
Norte Shopping,VIP,10,Telefonia,12513.86,4.53,7,6
