shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Continente Shopping,VIP,2,Telefonia,39210.0,31.71,3,3
Continente Shopping,VIP,3,Casa e Decoração,11110.1,8.98,2,2
Continente Shopping,VIP,4,Calçados,10346.61,8.37,30,25
Continente Shopping,VIP,5,Moda,8644.65,6.99,37,22
Continente Shopping,VIP,6,Ótica,6255.0,5.06,2,2
Continente Shopping,VIP,7,Gastronomia,3261.19,2.64,41,17
Continente Shopping,VIP,8,Livrarias,1239.82,1.0,9,7
Continente Shopping,VIP,9,Infantil,639.46,0.52,6,4
Continente Shopping,VIP,10,Esportes,579.96,0.47,3,3
Garten Shopping,Premium,1,Moda,8646.76,38.29,13,11
Garten Shopping,Premium,2,Eletrodomésticos,4809.0,21.3,1,1
Garten Shopping,Premium,3,Telefonia,3021.0,13.38,1,1
Garten Shopping,Premium,4,Casa e Decoração,1770.5,7.84,6,4
Garten Shopping,Premium,5,Calçados,1679.88,7.44,2,2
Garten Shopping,Premium,6,Beleza e Bem-estar,1158.0,5.13,1,1
Garten Shopping,Premium,7,Farmácias,869.97,3.85,6,6
Garten Shopping,Premium,8,Papelaria,333.9,1.48,3,3
Garten Shopping,Premium,9,Infantil,184.98,0.82,1,1
Garten Shopping,Premium,10,Presentes e Acessórios,106.0,0.47,2,2
Garten Shopping,VIP,1,Serviços,85121.02,68.79,4,4
Garten Shopping,VIP,2,Joalheria,24192.0,19.55,5,5
Garten Shopping,VIP,3,Moda,4789.5,3.87,16,11
Garten Shopping,VIP,4,Gastronomia,1803.19,1.46,26,16
Garten Shopping,VIP,5,Infantil,1751.35,1.42,6,6
Garten Shopping,VIP,6,Moda Feminina,1564.0,1.26,1,1
Garten Shopping,VIP,7,Beleza e Bem-estar,1433.5,1.16,4,4
Garten Shopping,VIP,8,Casa e Decoração,1203.66,0.97,6,5
Garten Shopping,VIP,9,Calçados,1129.6,0.91,4,4
Garten Shopping,VIP,10,Esportes,760.96,0.61,2,2
Nações Shopping,Premium,1,Moda,1983.7500000000002,41.54,5,5
Nações Shopping,Premium,2,Presentes e Acessórios,1120.0,23.45,2,2
Nações Shopping,Premium,3,Calçados,619.8,12.98,1,1
Nações Shopping,Premium,4,Calçados Femininos,539.8,11.3,1,1
Nações Shopping,Premium,5,Outros,209.0,4.38,1,1
Nações Shopping,Premium,6,Beleza e Bem-estar,202.07,4.23,1,1
Nações Shopping,Premium,7,Gastronomia,54.0,1.13,2,1
Nações Shopping,Premium,8,Eletrodomésticos,46.95,0.98,1,1
Nações Shopping,VIP,1,Moda,2693.82,92.51,2,2
Nações Shopping,VIP,2,Presentes e Acessórios,175.0,6.01,1,1
Nações Shopping,VIP,3,Beleza e Bem-estar,43.0,1.48,1,1
Neumarkt Shopping,Premium,1,Telefonia,14687.2,65.3,8,8
Neumarkt Shopping,Premium,2,Moda,2571.79,11.44,7,5
Neumarkt Shopping,Premium,3,Ótica,1638.0,7.28,1,1
Neumarkt Shopping,Premium,4,Presentes e Acessórios,1126.5,5.01,3,3
Neumarkt Shopping,Premium,5,Esportes,1079.94,4.8,3,3
Neumarkt Shopping,Premium,6,Casa e Decoração,619.93,2.76,2,2
Neumarkt Shopping,Premium,7,Beleza e Bem-estar,272.5,1.21,2,2
Neumarkt Shopping,Premium,8,Eletrônicos,199.9,0.89,1,1
Neumarkt Shopping,Premium,9,Papelaria,181.6,0.81,1,1
Neumarkt Shopping,Premium,10,Farmácias,112.88,0.5,2,1
Neumarkt Shopping,VIP,1,Telefonia,21779.48,31.63,12,10
Neumarkt Shopping,VIP,2,Joalheria,20604.3,29.92,3,3
Neumarkt Shopping,VIP,3,Moda,13910.42,20.2,36,21
Neumarkt Shopping,VIP,4,Gastronomia,3713.07,5.39,19,16
Neumarkt Shopping,VIP,5,Beleza e Bem-estar,2629.66,3.82,10,9
Neumarkt Shopping,VIP,6,Casa e Decoração,2589.37,3.76,6,6
Neumarkt Shopping,VIP,7,Esportes,1029.91,1.5,4,4
Neumarkt Shopping,VIP,8,Livrarias,909.4,1.32,4,4
Neumarkt Shopping,VIP,9,Calçados,899.65,1.31,6,5
Neumarkt Shopping,VIP,10,Eletrônicos,800.0,1.16,1,1
Norte Shopping,Premium,1,Eletrodomésticos,6075.5,85.52,3,3
Norte Shopping,Premium,2,Eletrônicos,899.0,12.65,1,1
Norte Shopping,Premium,3,Moda,129.99,1.83,1,1
Norte Shopping,VIP,1,Telefonia,4193.96,28.47,1,1
Norte Shopping,VIP,2,Beleza e Bem-estar,4109.59,27.89,1,1
Norte Shopping,VIP,3,Moda,2785.7400000000002,18.91,8,7
Norte Shopping,VIP,4,Infantil,1399.0,9.5,1,1
Norte Shopping,VIP,5,Eletrodomésticos,1108.72,7.53,3,2
Norte Shopping,VIP,6,Gastronomia,383.2,2.6,7,4
Norte Shopping,VIP,7,Calçados,379.70000000000005,2.58,3,2
Norte Shopping,VIP,8,Casa e Decoração,259.96,1.76,2,2
Norte Shopping,VIP,9,Livrarias,69.9,0.47,1,1
Norte Shopping,VIP,10,Supermercado,42.7,0.29,1,1
